scorer,,,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte
labeled-data,waibira46,img0793.png,1180.1273726273723,528.5397407470577,1461.6994590775073,549.591859360152,,,,,,,1016.9734533758922,657.4839672522598,1427.4897663312292,686.4306303452645,1227.4946395068343,628.5373041592553,840.6619599912281,999.580894715041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,waibira46,img0862.png,1177.4958578007356,536.4342852269681,1466.9624887307812,565.3809483199726,,,,,,,1019.6049682025289,660.1154820788967,1456.436429424234,675.9045710387173,1253.809787773202,623.2742745059818,843.2934748178648,978.5287761019467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,waibira46,img0909.png,1177.4958578007356,536.4342852269681,1459.0679442508706,546.9603445335152,,,,,,,1019.6049682025289,660.1154820788967,1456.436429424234,675.9045710387173,1253.809787773202,623.2742745059818,843.2934748178648,978.5287761019467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,waibira46,img0977.png,,,1430.1212811578662,520.6451962671474,,,,,,,1019.6049682025289,652.2209375989863,1445.9103701176869,681.1676006919909,1219.600095026924,623.2742745059818,835.3989303379544,991.6863502351307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,waibira46,img1122.png,1195.916461587193,523.2767110937842,1466.9624887307812,549.591859360152,,,,,,,1035.3940571623496,644.326393119076,1438.0158256377765,678.5360858653542,1240.652213640018,628.5373041592553,835.3989303379544,996.9493798884042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,waibira46,img1229.png,1161.706768840915,581.1700372797933,1440.6473404644132,602.2221558928875,,,,,,,1059.0776906020806,639.0633634658025,1432.7527959845029,696.9566896518115,1259.0728174264757,639.0633634658025,827.5043858580441,1025.8960429814088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,waibira46,img1255.png,1161.706768840915,581.1700372797933,,,,,,,,,1059.0776906020806,639.0633634658025,1432.7527959845029,696.9566896518115,1259.0728174264757,639.0633634658025,827.5043858580441,1025.8960429814088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,waibira46,img1337.png,1161.706768840915,581.1700372797933,,,,,,,,,1059.0776906020806,639.0633634658025,1448.5418849443236,689.0621451719013,1274.8619063862964,623.2742745059818,824.8728710314074,1012.738468848225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,waibira46,img1396.png,1161.706768840915,581.1700372797933,1464.3309739041445,604.8536707195243,,,,,,,1059.0776906020806,639.0633634658025,1448.5418849443236,689.0621451719013,1274.8619063862964,623.2742745059818,824.8728710314074,1012.738468848225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,waibira46,img1472.png,,,1535.3818742233373,596.959126239614,,,,,,,1056.4461757754439,654.8524524256231,1488.0146073438752,699.5882044784483,1269.5988767330227,636.4318486391657,851.1880192977751,1002.2124095416777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,waibira46,img1496.png,,,1495.9091518237854,570.6439779732463,,,,,,,1038.0255719889863,662.7469969055335,1464.3309739041445,699.5882044784483,1277.493421212933,641.6948782924392,869.6086230842325,1002.2124095416777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,waibira46,img1601.png,,,1490.646122170512,570.6439779732463,,,,,,,1048.5516312955335,657.4839672522598,1469.5940035574179,686.4306303452645,1266.967361906386,631.1688189858921,848.5565044711384,1007.4754391949514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,waibira46,img1637.png,,,1490.646122170512,570.6439779732463,,,,,,,1048.5516312955335,657.4839672522598,1469.5940035574179,686.4306303452645,1266.967361906386,631.1688189858921,848.5565044711384,1007.4754391949514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,waibira46,img1738.png,,,1501.1721814770592,578.5385224531566,,,,,,,1048.5516312955335,657.4839672522598,1469.5940035574179,686.4306303452645,1266.967361906386,631.1688189858921,848.5565044711384,1007.4754391949514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,waibira46,img1763.png,,,1430.1212811578662,518.0136814405107,,,,,,,1048.5516312955335,657.4839672522598,1469.5940035574179,686.4306303452645,1266.967361906386,631.1688189858921,848.5565044711384,1007.4754391949514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
